T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Appliances
19.2,46.9,18.5,46.745,19.79,45.29,18.2,48.0,17.39,54.09,9.6,99.9,17.6,45.28,17.6055555555556,51.215,17.0,49.0,9.8,755.35,94.5,7.5,62.5,8.949999999999998,40
17.89,35.6266666666667,16.76,36.8333333333333,18.2,37.4,16.7,36.0,16.6277777777778,55.425,1.5,96.4,16.4388888888889,30.9166666666667,19.5,40.7,15.8,37.463333333333296,-0.166666666666667,760.5,82.3333333333333,2.0,61.3333333333333,-2.8,80
21.6666666666667,45.1633333333333,19.7,47.5,22.79,41.4666666666667,21.0,43.7,19.79,49.7,10.86,55.16,20.856666666666698,39.29,23.2,50.1725,20.533333333333296,47.76,11.0,748.5,88.0,2.5,40.0,9.05,370
23.0,43.5,21.323333333333295,42.8266666666667,25.963333333333296,43.6966666666667,22.89,37.6633333333333,21.66,72.45999999999998,9.36666666666667,23.1266666666667,21.823333333333295,33.7,23.6,42.8685714285714,21.1,40.6933333333333,10.766666666666698,751.2,72.3333333333333,1.33333333333333,40.0,5.9,310
20.463333333333296,40.9,19.6666666666667,38.79,22.6,40.49,22.323333333333295,36.76,17.89,48.428571428571395,5.8333333333333295,75.96666666666668,19.274,30.958,20.5,36.93,18.26,37.6333333333333,5.633333333333329,756.966666666667,61.6666666666667,3.6666666666666705,35.66666666666669,-1.26666666666667,160
25.29,45.86,24.0,44.95,25.963333333333296,42.46,24.2,45.2,24.6,85.31399999999998,15.166666666666702,10.1266666666667,23.7,37.9,24.89,46.9333333333333,23.0,42.0,14.016666666666698,758.283333333333,74.5,5.8333333333333295,40.0,9.533333333333328,110
21.1,32.8266666666667,19.566666666666695,32.8266666666667,20.29,34.53,19.6,31.956666666666695,17.463333333333303,44.9666666666667,5.156666666666669,28.363333333333298,21.533333333333296,28.963333333333296,22.0,35.0,18.463333333333296,39.863333333333294,4.75,758.6,53.6666666666667,6.0,40.0,-3.9666666666666694,50
25.5,42.7,25.1,40.3266666666667,26.6,39.2,25.6333333333333,41.6333333333333,23.6,49.0,18.792857142857095,10.6614285714286,24.2,39.59,25.6,46.31125,23.6,42.8214285714286,19.3,752.4,61.0,2.0,29.0,11.5,70
21.39,43.5666666666667,20.7,42.56,22.5,41.9666666666667,20.1,43.645,20.0,47.0,6.22666666666667,86.29,18.9205555555556,38.0933333333333,21.39,51.8144444444444,19.1,46.73,6.0,738.2,93.0,5.0,61.0,4.9,70
20.1,36.1266666666667,18.29,37.29,20.2,38.168571428571404,18.1,36.59,17.0,45.7,0.433333333333333,83.0666666666667,17.39,31.89,19.89,43.9,17.6,40.3528571428571,0.55,759.1,99.5,2.5,11.5,0.5,40
23.39,38.5633333333333,21.9385714285714,39.1914285714286,24.7,38.1266666666667,23.39,36.9,21.1,46.8633333333333,15.723333333333299,17.7966666666667,22.7,34.2,23.5,42.9,21.89,43.59,14.333333333333302,752.1333333333331,60.0,1.66666666666667,40.0,6.6,360
21.0,43.7,20.29,42.9666666666667,20.6,44.4,20.89,44.53,17.79,52.205,9.89,99.9,17.785,42.1327777777778,18.588888888888896,48.5,17.0,48.09,9.8,764.7999999999998,88.0,3.0,23.0,7.9,50
21.926666666666698,42.6566666666667,20.89,43.1633333333333,23.2,39.79,21.533333333333296,41.99,20.6,46.4666666666667,13.25,16.9013888888889,21.066666666666695,34.06666666666669,21.125,38.875,20.926666666666698,41.36,10.1666666666667,753.733333333333,71.3333333333333,5.66666666666667,30.666666666666693,5.23333333333333,60
21.0,35.1266666666667,20.066666666666695,34.3333333333333,21.29,34.5,20.6666666666667,34.26,19.1,40.2,9.793333333333328,10.1566666666667,20.0,27.89,21.89,36.53,19.23,33.29,8.75,753.1,64.5,6.0,40.0,2.35,100
19.0,44.59,18.29,44.56,20.0,45.0,16.5,47.0,16.7,51.79,8.39,99.5933333333333,16.8177777777778,42.95,18.5,54.59,16.39,49.23,8.36666666666667,754.966666666667,94.0,11.0,32.0,7.43333333333333,50
23.2,33.9666666666667,21.79,33.06666666666669,23.2,35.79,22.79,33.4666666666667,22.323333333333295,75.45666666666669,9.36666666666667,1.0,21.642857142857103,28.5685714285714,24.29,35.6333333333333,20.39,34.95375,11.533333333333301,765.266666666667,50.0,3.33333333333333,40.0,1.2,130
20.79,37.26,19.2,38.1633333333333,20.6,36.363333333333294,19.1,38.4666666666667,17.5,44.73,5.5,86.0,18.5,32.8266666666667,19.76,39.93,17.79,37.5,5.56666666666667,752.7999999999998,95.1666666666667,9.83333333333333,40.5,4.883333333333329,110
22.2,41.79,21.566666666666695,41.23,20.7,44.09,18.76,46.76,19.6,78.1538888888889,8.189999999999998,99.9,16.1833333333333,44.785,18.7,49.9,16.1,49.3633333333333,8.099999999999998,767.4166666666669,95.0,4.0,61.1666666666667,7.383333333333329,90
24.0,40.893333333333295,23.7,36.4,24.6,37.23,23.533333333333296,38.26,22.0,43.751428571428605,18.823333333333295,1.0,23.5,34.236,24.29,39.2,22.6,39.5,17.8,755.7999999999998,47.5,3.0,40.0,6.3,110
22.6333333333333,44.2666666666667,20.29,47.0,24.6,40.59,21.6,43.2225,21.29,69.7666666666667,9.5,47.9666666666667,21.7,40.7,24.323333333333295,46.7,20.79,45.1633333333333,9.26666666666667,748.9333333333329,91.0,1.0,29.166666666666693,7.81666666666667,70
20.89,35.5,17.6666666666667,39.6633333333333,22.6,35.20000000000001,20.7,33.4,20.1,43.4,2.4,54.93,21.7,34.356,24.2,40.76,20.2,39.0,1.8,756.4,96.0,2.0,21.0,1.2,80
24.566666666666695,38.933333333333294,22.89,39.26,25.7,38.7,24.2,37.29,22.39,51.3633333333333,12.7085714285714,25.351428571428603,23.79,39.554,24.777142857142895,44.1371428571429,22.5,42.834,12.3,751.7999999999998,85.0,1.0,40.0,9.8,50
24.7675,48.09,28.2633333333333,40.393333333333295,28.216,43.918,25.39,45.1528571428571,24.0,49.6266666666667,19.26,27.69,24.7,41.79,25.5,46.7,24.212857142857104,46.165714285714294,16.266666666666698,747.2,79.3333333333333,3.33333333333333,20.666666666666693,12.7,70
21.39,35.31750000000001,17.89,40.56,21.6,36.09,21.1,33.4,18.5,54.56,1.9,73.56,20.29,28.6333333333333,22.2,40.56,19.79,38.79,1.46666666666667,763.1,99.6666666666667,3.0,1.33333333333333,1.43333333333333,50
19.0,34.0,16.89,35.8266666666667,19.6,36.09,18.2,33.7,17.323333333333302,56.6633333333333,-0.7,76.29999999999998,19.7,34.8633333333333,20.323333333333295,41.73,18.033333333333296,40.6566666666667,-0.2,761.85,91.0,4.0,23.0,-1.5,40
22.76,39.4666666666667,20.1666666666667,40.7,22.6,37.79,22.2,35.41428571428569,20.89,43.9666666666667,4.52666666666667,35.16666666666669,21.39,28.7,23.6333333333333,36.23,20.7,35.23,6.5,758.6,77.0,2.3333333333333295,40.0,2.7,110
20.79,46.2,20.2,44.4666666666667,20.1666666666667,45.5,21.533333333333296,45.9333333333333,18.89,50.1725,4.3333333333333295,91.76,17.79,46.0,19.2225,54.7225,16.89,46.826666666666696,5.2,738.2999999999998,92.0,5.0,40.0,4.0,40
22.89,38.7666666666667,21.79,37.433333333333294,22.963333333333296,37.26,22.1,35.714,20.76,50.9566666666667,11.5,4.43333333333333,21.7385714285714,27.8614285714286,22.79,34.76,21.0,39.79,8.849999999999998,756.15,74.5,4.5,40.0,4.5,60
23.29,46.4,23.39,43.46,24.5,41.6633333333333,23.79,43.6266666666667,22.2,48.7228571428571,21.033333333333296,1.0,23.2,41.064285714285695,22.79,47.52428571428571,22.6666666666667,44.7233333333333,18.0,758.0,68.0,5.0,40.0,11.9,90
22.89,41.59,21.73,40.863333333333294,23.5,39.6633333333333,22.89,38.9,21.7933333333333,76.9266666666667,14.1266666666667,16.3,21.39,35.536,24.1,43.476,20.7,41.56,13.8833333333333,752.0499999999998,66.3333333333333,2.16666666666667,40.0,7.65,170
23.463333333333296,38.26,24.6333333333333,33.93333333333331,25.0,38.2,23.89,37.76,19.29,40.218,17.1633333333333,1.0,22.6,33.9,23.39,38.9,21.7,36.29,13.6,756.75,64.0,1.0,32.5,6.85,50
20.7,44.79,19.39,45.5675,21.456,41.96,19.426666666666698,45.36,18.0571428571429,53.0,10.66,90.46666666666668,18.1,42.845,20.5,52.9,18.29,47.2,10.6,756.6666666666669,89.8333333333333,8.16666666666667,30.8333333333333,8.96666666666667,60
23.7,43.9,22.68,42.634,24.39,40.0,23.79,42.6266666666667,21.1,52.0,12.43,39.6566666666667,23.0,41.4,24.66,45.94,22.39,41.45571428571431,12.4,748.5,92.0,4.0,28.0,11.1,160
21.5,36.0225,19.6666666666667,37.56,22.1,34.43333333333331,22.0,34.6266666666667,18.5,43.29,8.3,26.3333333333333,19.2,28.79,22.7,37.06,19.323333333333295,34.9,6.85,762.116666666667,68.1666666666667,3.8333333333333295,24.0,1.36666666666667,110
22.39,38.29,22.23,36.73,22.39,37.863333333333294,21.1,37.09,19.7,46.09,12.5666666666667,28.033333333333296,21.1,32.2,22.79,39.4,20.463333333333296,40.9,10.9,760.5,56.5,3.5,34.5,2.45,50
19.79,38.995,19.0,36.863333333333294,20.29,36.56,19.1,35.36,18.1633333333333,72.7266666666667,8.96333333333333,81.7,18.6,30.856666666666698,19.7,37.7,17.7,37.963333333333296,6.45,757.25,67.0,3.5,40.0,0.6,60
19.0,44.09,18.29,43.9055555555556,19.89,45.06,18.6,44.2,17.2,52.5,5.763333333333329,79.73,18.0,44.781111111111095,18.725,54.015,17.2,49.9,5.3,751.5499999999998,89.5,8.0,23.0,3.65,50
24.5,39.89,23.926666666666698,37.5,25.2,37.6633333333333,24.34,40.5,23.39,44.97142857142861,16.36,1.0,23.6,34.0,24.5,38.42,22.7,38.06,14.0,758.2999999999998,66.6666666666667,4.3333333333333295,40.0,7.8,150
23.963333333333296,46.633333333333304,23.0,44.06,24.1,45.7,20.9,50.3233333333333,20.9494444444444,52.4472222222222,10.89,84.0333333333333,18.8011111111111,44.6144444444444,21.038888888888895,51.865,17.79,49.29,10.5,759.7999999999998,87.6666666666667,9.0,47.3333333333333,8.53333333333333,90
18.7,45.9666666666667,18.323333333333295,45.1633333333333,19.1,43.7,16.7,45.56,16.6,50.51,8.89,85.18999999999998,16.79,41.4166666666667,17.1833333333333,49.616666666666696,16.1,45.09,8.76666666666667,762.2,83.8333333333333,9.16666666666667,40.0,6.15,50
22.39,43.7,20.5,44.326666666666696,23.29,40.7,22.6,40.79,21.0,45.7,9.063333333333329,43.6333333333333,21.79,36.6633333333333,23.29,43.0,20.79,42.6266666666667,11.166666666666698,751.3833333333331,77.8333333333333,5.66666666666667,40.0,7.3333333333333295,50
22.7,39.23,21.73,37.7,24.1,36.433333333333294,22.5,38.393888888888895,20.73,45.326666666666696,17.23,2.99666666666667,22.02,32.94,22.89,38.836,20.89,43.1633333333333,15.233333333333302,747.2,52.6666666666667,8.33333333333333,32.0,5.6,70
20.29,35.03,16.79,39.9,20.39,37.09,19.39,33.7,18.29,49.4,-0.416666666666667,68.125,21.26,34.26,22.6,41.09,19.29,39.9,-0.03333333333333329,768.4,90.3333333333333,3.6666666666666705,61.3333333333333,-1.4,20
21.89,44.86,19.6,47.9633333333333,24.3266666666667,42.2966666666667,22.0,41.09,20.5,51.29,9.83,61.79,21.0,37.5,22.89,46.764285714285705,20.79,46.1633333333333,9.6,747.716666666667,93.1666666666667,4.16666666666667,28.166666666666693,8.51666666666667,290
20.39,39.09,20.39,38.23,20.6,38.4,21.2,36.59,18.29,47.0,8.0,48.2333333333333,18.6,32.96333333333331,19.79,39.933333333333294,18.29,42.03,6.5,746.5,66.0,9.0,40.0,0.5,90
22.29,38.79,19.5,42.1633333333333,22.323333333333295,37.933333333333294,20.89,37.09,20.39,43.1266666666667,5.93333333333333,65.16,19.963333333333296,37.29,22.89,42.9666666666667,19.79,40.8266666666667,5.4,755.9,95.0,2.0,62.0,4.6,50
21.39,41.4,18.39,46.7,20.79,38.59,21.1,37.2,18.79,47.4,3.8333333333333295,68.5233333333333,20.7,29.79,22.79,42.03,19.6,38.59,4.36666666666667,764.5,92.3333333333333,3.0,56.3333333333333,3.16666666666667,60
20.0,38.3333333333333,18.5,39.4,20.533333333333296,38.73,19.6333333333333,36.79,18.2,51.1,0.775,85.8725,18.6,35.356,19.7,41.56,17.7,40.96,2.8,759.533333333333,89.3333333333333,1.0,46.66666666666669,1.53333333333333,50
22.0,40.52666666666669,20.426666666666698,41.59,22.2,38.2,20.39,36.93,20.566666666666695,69.7666666666667,7.69,47.2566666666667,20.26,36.1266666666667,22.6,40.7,19.2,37.29,7.26666666666667,756.4,85.3333333333333,2.66666666666667,20.666666666666693,4.86666666666667,100
25.0,39.53,22.6666666666667,41.4,25.29,34.0642857142857,25.2,39.1633333333333,23.963333333333296,49.59,8.72666666666667,31.793333333333297,24.89,36.4666666666667,25.79,43.0,23.89,44.9,9.3,753.5499999999998,85.0,4.0,22.0,6.85,60
21.7,38.79,19.6,41.1633333333333,22.066666666666695,38.4666666666667,21.0,37.76,19.6666666666667,45.5,9.6,43.6966666666667,19.79,34.3633333333333,21.5,39.6333333333333,19.7,38.29,8.849999999999998,756.2,78.0,4.16666666666667,40.0,5.23333333333333,90
23.39,42.9,23.6,41.036,24.29,38.845,23.29,40.4,21.236,46.236,19.26,4.06666666666667,23.0,38.645,23.264285714285695,43.1685714285714,22.6,41.95571428571431,14.1,752.2999999999998,73.0,4.0,26.5,9.35,60
23.066666666666695,41.1633333333333,21.1,42.2,24.7,39.79,22.89,40.29,22.0,55.4971428571429,9.83,43.4,22.89,36.29,23.7,43.3725,22.625,43.79,9.46666666666667,757.766666666667,86.6666666666667,3.0,40.0,7.366666666666669,30
24.39,38.93,23.89,36.93,25.2,38.1266666666667,24.2,40.53,23.236,45.316,17.0333333333333,1.0,23.533333333333296,34.09,24.5,38.52571428571431,22.7,38.29,14.05,758.45,66.0,4.0,34.0,7.7,150
20.89,36.79,18.0,40.6633333333333,22.1666666666667,34.59,20.6,34.1214285714286,20.0,43.36,5.66,55.7633333333333,21.3328571428571,32.2385714285714,23.55,38.69,20.0,37.02666666666669,3.5,755.1,92.0,2.0,24.0,2.3,70
22.033333333333296,43.36,20.89,42.1266666666667,23.6,35.8266666666667,20.2,38.3675,19.7,50.633333333333304,11.66,5.12666666666667,19.6375,30.52375,22.79,38.0,19.463333333333296,37.863333333333294,10.5,760.0,64.0,6.0,40.0,4.0,370
25.1666666666667,37.7,26.7,31.7,26.157142857142897,37.97142857142861,25.033333333333296,36.6633333333333,23.6,36.863333333333294,28.04,1.0,24.0,33.894,24.89,35.656,23.1,40.0,24.65,751.25,33.0,4.0,40.0,7.25,50
19.426666666666698,36.963333333333296,16.29,41.9,20.066666666666695,37.06,19.463333333333296,35.4,17.856666666666698,45.6566666666667,-0.433333333333333,63.8,18.29,35.223333333333294,19.7,42.1566666666667,17.39,40.0,0.15,756.5,91.0,1.0,61.3333333333333,-1.21666666666667,40
20.6,36.933333333333294,19.0,37.76,20.5,36.0,19.0,36.433333333333294,17.5,44.09,4.69,84.33,18.6,31.426666666666698,19.7,37.73,17.89,36.9666666666667,4.5,754.1833333333329,96.5,9.0,26.5,4.01666666666667,50
18.26,39.1633333333333,17.2,39.59,18.39,39.5,16.0,38.9666666666667,16.1,47.79,4.09,97.8966666666667,16.2,34.005,17.6666666666667,42.0566666666667,15.69,39.29,3.0,760.5,89.6666666666667,5.3333333333333295,57.3333333333333,1.46666666666667,30
21.6,39.76,18.89,43.9,22.1,37.9,21.2,38.03,20.2,47.7666666666667,7.16,67.6266666666667,20.033333333333296,36.8266666666667,22.0,41.7,19.79,41.0,6.5,756.2,93.0,2.0,59.0,5.5,100
22.89,36.7,21.7,36.363333333333294,22.89,37.7,20.79,38.5,20.2,47.06,14.426666666666701,15.733333333333299,22.066666666666695,32.2,24.2,36.933333333333294,20.39,40.1266666666667,12.7,750.4,53.6666666666667,10.666666666666702,40.0,3.36666666666667,80
22.1,46.7633333333333,20.066666666666695,47.1233333333333,22.89,40.1333333333333,21.2,39.9666666666667,21.0,64.93,8.63,35.0633333333333,20.89,34.36,23.54,40.656,20.7,38.963333333333296,9.45,751.2999999999998,74.0,7.5,40.0,5.0,140
21.26,39.6633333333333,19.6,40.79,21.89,37.5,20.6,39.4666666666667,20.29,44.0666666666667,9.36,48.8266666666667,20.29,33.79,24.6,39.363333333333294,20.066666666666695,38.76,8.26666666666667,753.7999999999998,79.1666666666667,5.8333333333333295,30.0,4.8,90
22.1333333333333,38.2,19.963333333333296,40.433333333333294,21.6,36.76,21.2,38.1371428571429,20.2,58.0266666666667,5.3333333333333295,54.59,20.6,32.79,23.39,41.4666666666667,19.5,36.8266666666667,5.46666666666667,748.4333333333329,88.3333333333333,2.3333333333333295,40.0,3.6666666666666705,60
21.5,40.39,20.39,39.02666666666669,23.1,38.86,21.7225,33.82,18.677777777777802,45.0188888888889,9.93333333333333,12.1,20.79,24.926666666666698,23.0,34.4666666666667,19.79,38.0,8.4,764.1,48.5,8.0,27.5,-1.95,80
23.2,41.7,21.028571428571396,44.3528571428571,24.39,38.5,23.066666666666695,39.43,21.514285714285695,47.3385714285714,12.233333333333299,41.02666666666669,23.2,39.9666666666667,23.484285714285697,43.078571428571394,22.6,43.2,10.966666666666699,753.1333333333331,83.5,1.33333333333333,25.166666666666693,8.18333333333333,50
21.79,35.09,19.39,37.1266666666667,21.1666666666667,35.09,21.856666666666698,33.7,19.0,40.7,-2.0666666666666695,68.4333333333333,20.2,27.533333333333296,22.5,39.0633333333333,18.29,38.863333333333294,-1.0,763.6,92.0,1.0,62.0,-2.1,70
22.79,39.9666666666667,21.14,40.916,24.52,37.29,23.39,38.06,22.6,41.9985714285714,13.59,25.3,23.033333333333296,32.89,24.39,38.47142857142861,22.79,40.345,8.71666666666667,761.4,76.0,1.0,37.8333333333333,4.7,100
25.1,31.566666666666695,24.2,29.698,24.0,30.93,24.0,29.22,23.79,40.397142857142896,13.7633333333333,1.0,24.7,28.0,26.437142857142895,35.1485714285714,23.4214285714286,31.9185714285714,12.1,757.7999999999998,47.5,7.5,40.0,1.2,130
25.1,35.20000000000001,25.6,30.73,26.2,36.834,24.89,34.7,24.5,30.03,26.1616666666667,1.0,24.1,29.79,24.54,33.134,23.1,37.3266666666667,25.1,750.6,27.0,5.0,29.0,4.6,50
21.1,41.7,20.5,40.0,22.39,43.09,18.7,41.0,19.1,51.2,2.73,92.19,19.79,41.1327777777778,22.1,48.5,19.1,46.29,2.5,739.4333333333329,94.0,7.0,40.0,1.6,70
19.7,34.4666666666667,18.53,34.56,19.956,36.112,19.5,33.26,18.1,45.572,-1.0,84.29666666666668,18.356666666666698,27.26,20.2,35.4666666666667,17.6333333333333,35.6566666666667,0.616666666666667,761.516666666667,77.1666666666667,1.0,28.3333333333333,-2.9833333333333294,80
20.0,36.9,17.2,40.4666666666667,20.29,37.3266666666667,20.5,35.59000000000001,17.89,52.36,3.33333333333333,54.6933333333333,18.29,35.70000000000001,20.1333333333333,44.5,17.39,39.0,0.8,753.466666666667,87.0,1.8333333333333297,57.5,-1.2,20
21.1,43.9333333333333,20.26,43.6633333333333,21.7,44.0,19.89,43.79,19.0,63.1022222222222,7.559999999999999,95.59,18.89,39.59,21.6,53.5994444444444,19.1,48.5,7.9,738.7,91.0,7.0,40.0,6.5,40
20.5,40.7,19.463333333333296,40.933333333333294,20.79,46.8333333333333,20.13,38.1,18.31,85.45399999999998,-3.3216666666666694,88.745,18.2,32.2228571428571,20.2,42.59,16.89,38.09,-3.0,756.7999999999998,83.0,2.0,24.0,-5.5,600
21.2,39.5,19.463333333333296,41.5,22.1,37.6633333333333,20.6,40.03,20.323333333333295,46.1633333333333,9.22666666666667,60.29,20.2,34.4,24.39,40.56,20.0,38.29,8.03333333333333,754.4,82.6666666666667,4.0,28.3333333333333,5.2,80
22.1,38.6633333333333,20.29,39.26,22.39,37.76,21.2,36.963333333333296,20.2,48.245,9.06666666666667,16.2233333333333,21.445,30.745,22.566666666666695,37.5,20.7,38.53,9.0,753.1,61.0,4.0,40.0,1.7,110
22.29,34.0725,24.6633333333333,28.796666666666695,23.39,34.42,22.5,31.86,20.79,40.1266666666667,15.1266666666667,1.0,21.79,31.856,23.16,37.59,20.79,37.09,10.75,762.833333333333,55.1666666666667,2.8333333333333295,40.0,1.91666666666667,240
20.89,36.9233333333333,19.34,34.795,20.1,34.1566666666667,20.1,33.0,18.29,43.2233333333333,5.093333333333329,30.726666666666695,21.6,26.2,24.79,34.09,18.89,38.9,5.95,767.25,72.0,2.5,62.0,1.2,150
21.2,45.3333333333333,20.463333333333296,42.79,21.6,43.79,18.79,43.9,19.1,65.315,8.33,73.79666666666668,18.7,38.887222222222206,21.1,50.2061111111111,19.1666666666667,46.2666666666667,7.599999999999999,745.233333333333,78.0,7.666666666666669,32.66666666666669,4.0,60
23.646753246753203,41.825584415584395,22.4627922077922,42.83766233766231,24.9916883116883,39.294155844155796,23.436753246753202,40.08051948051949,21.2951948051948,50.58688311688311,11.908138528138497,49.2558441558442,23.2098701298701,38.981818181818205,23.744155844155802,43.72571428571429,22.1,43.86354978354979,8.53333333333333,756.983333333333,100.0,1.0,1.0,8.53333333333333,50
21.533333333333296,37.9233333333333,20.7,36.76,24.86,38.83,20.0,37.363333333333294,20.696666666666697,84.66333333333331,13.39,1.0,19.29,32.06666666666669,21.8425,40.1225,19.39,39.223333333333294,9.36666666666667,759.366666666667,69.0,1.0,37.8333333333333,3.8833333333333298,350
20.7,43.2,19.7,43.1266666666667,20.29,44.3175,18.29,45.03,18.39,47.755,12.0,76.4266666666667,19.1611111111111,39.535555555555604,19.8972222222222,45.535,17.0,48.9,13.1,762.1,55.0,5.0,40.0,4.3,50
21.79,35.03,19.7,36.4666666666667,22.1,34.7,21.6,32.59,18.6,45.63,-1.06666666666667,54.8233333333333,20.7,25.0,22.79,35.4666666666667,18.29,38.363333333333294,-0.03333333333333329,763.5666666666668,80.8333333333333,1.8333333333333297,21.666666666666693,-2.91666666666667,80
22.2,38.29,19.76,40.933333333333294,22.89,38.045,20.5,39.6266666666667,20.1,46.9333333333333,8.144999999999998,49.345,21.39,36.23,23.7,38.1266666666667,20.29,40.23,8.349999999999998,749.4,77.5,6.5,40.0,4.65,80
19.7,38.0,17.525,39.6725,21.36,39.3333333333333,18.89,35.1633333333333,18.1666666666667,43.0,-3.32666666666667,82.6266666666667,18.29,29.926666666666698,20.26,38.6633333333333,17.79,38.5,-1.03333333333333,772.2,94.0,1.0,61.0,-1.86666666666667,230
24.323333333333295,38.09,23.73,36.53,25.2,38.6266666666667,23.823333333333295,39.33,23.225714285714304,46.96571428571429,16.9266666666667,1.0,23.5,34.4,24.5,38.59,22.7,38.5,14.35,758.65,66.0,4.5,34.0,7.95,140
20.066666666666695,46.3966666666667,19.426666666666698,44.4,19.79,44.826666666666696,19.0,46.43,17.1,55.0,6.1233333333333295,87.9933333333333,17.53,44.2633333333333,18.066666666666695,48.633333333333304,16.89,45.29,5.98333333333333,734.4333333333329,91.1666666666667,5.8333333333333295,40.0,4.61666666666667,580
21.39,45.53,20.533333333333296,44.7,21.5,44.2,19.6,46.06,19.285,55.6966666666667,9.69,73.0,18.79,40.4,20.8622222222222,46.577222222222204,18.79,46.26,10.4333333333333,746.7,73.6666666666667,6.8333333333333295,40.0,5.95,90
22.29,39.8266666666667,20.76,37.7,22.29,37.09,22.29,36.79,20.7,65.29333333333331,9.6,10.256666666666701,21.042857142857095,29.277142857142895,22.2,38.4,20.0,33.9666666666667,10.5666666666667,765.966666666667,61.8333333333333,3.8333333333333295,40.0,3.38333333333333,120
20.0,35.70000000000001,17.7,37.4,20.533333333333296,35.43333333333331,19.823333333333295,33.1266666666667,17.89,42.36,0.4,80.3333333333333,19.0,28.1333333333333,20.73,37.963333333333296,18.1,37.76,0.3,760.833333333333,94.3333333333333,3.0,39.0,-0.5,60
22.6,45.063333333333304,21.963333333333296,42.36,24.726666666666695,40.4666666666667,22.1,40.2514285714286,20.89,47.09,12.823333333333299,9.76,21.39,33.3685714285714,23.6666666666667,42.73,21.1,42.1266666666667,10.966666666666699,747.266666666667,69.6666666666667,4.8333333333333295,37.8333333333333,5.51666666666667,250
23.76,41.59,22.6,40.59,24.5,38.5128571428571,23.6,39.29,21.434,61.292,12.742857142857101,26.0828571428571,23.1,40.29,24.29,43.73,22.6,41.367142857142895,12.166666666666698,756.4333333333329,81.6666666666667,2.66666666666667,26.666666666666693,9.133333333333328,50
24.426666666666698,44.73,24.4725,40.7675,28.26,38.56,24.463333333333296,41.1266666666667,23.3118181818182,81.81818181818181,20.6963636363636,1.0,24.29,40.305454545454495,24.533333333333296,46.6266666666667,22.7,43.9666666666667,20.0,755.5,53.0,3.0,40.0,10.1,100
23.76,40.29,21.1,42.79,25.39,39.933333333333294,23.7,39.09,20.1428571428571,37.7514285714286,5.425,38.85,23.0,35.09,24.29,43.7,22.6,44.3633333333333,6.4,757.2999999999998,93.0,1.0,26.0,5.3,50
22.2,45.06,21.5,44.9,22.7,42.06,21.2,45.03,19.79,49.79,15.5333333333333,34.56,21.2,41.56666666666669,24.5,47.59,20.29,45.4666666666667,16.5,749.45,71.5,3.5,40.0,11.3,90
24.5,39.2,27.46,33.1933333333333,26.1,37.2,24.79,37.9,23.033333333333296,41.6566666666667,24.29,1.0,24.0,36.145,23.79,40.2,23.5,40.7,19.433333333333305,752.7999999999998,52.1666666666667,3.8333333333333295,40.0,9.35,60
23.23,39.06,22.6,37.56666666666669,23.856666666666698,41.6566666666667,21.426666666666698,39.433333333333294,20.1,45.1633333333333,13.16,30.1,21.963333333333296,33.06,23.2,37.1566666666667,20.5,42.56,10.7,742.35,64.0,11.0,40.0,4.1,280
21.2,32.3333333333333,19.7,32.45,20.2,34.4,19.6666666666667,31.5,17.39,44.9,5.69,25.693333333333296,21.7,28.926666666666698,22.23,34.73,18.463333333333296,39.863333333333294,5.1,758.333333333333,52.0,6.3333333333333295,40.0,-4.06666666666667,50
22.0,38.45,18.89,42.863333333333294,22.79,37.5225,20.29,39.0,20.0,46.7,5.045,60.925,20.89,33.7,22.79,42.624375,20.5,42.933333333333294,5.06666666666667,749.0,85.3333333333333,8.0,40.0,2.8,70
20.89,36.29,18.29,39.6266666666667,19.963333333333296,37.53,21.2,35.1633333333333,18.463333333333296,64.0666666666667,4.8333333333333295,51.2333333333333,18.1666666666667,33.1633333333333,20.79,40.2,17.29,36.29,4.43333333333333,750.116666666667,76.3333333333333,1.16666666666667,28.5,0.516666666666667,50
20.1,39.06,18.1,39.863333333333294,20.15,39.345,18.5,36.2,18.29,86.62999999999998,0.7,77.29999999999998,17.89,30.7225,21.823333333333295,39.2,17.6,36.045,0.683333333333333,748.0,98.8333333333333,1.8333333333333297,54.5,0.55,80
22.2,34.09,20.6,34.09,20.6,35.6266666666667,21.0,33.09,18.0,44.2,10.0,20.863333333333298,23.1,26.463333333333296,25.075,31.525,19.29,38.1266666666667,9.6,768.4,56.0,7.0,28.0,1.1,70
21.856666666666698,43.56,20.7,42.1633333333333,23.89,40.09,20.945,39.245,20.1,49.2,13.1128571428571,14.5242857142857,21.73,33.6266666666667,23.7,39.3214285714286,20.7,41.0,10.3,753.4,69.0,5.0,40.0,4.9,330
21.963333333333296,38.7,18.39,42.6633333333333,22.463333333333296,37.76,22.1,37.0,20.55,44.7,0.8,50.4633333333333,21.0,30.89,22.79,38.7,20.6,38.6266666666667,2.75,760.35,91.0,1.0,40.0,1.35,80
